gender,Age,Years_in_job,Income,Province,Savings,Home_ownership,Credit_history,Number_of_accs,Credit_cards,Home_loan,Overdraft,Student_Loan,Non_perfoming_Accs,Open Accounts,Current_In_Arrears,Current_balance_Amt,Past_due_Amt,No_of_enquiries,Score,Def,monthly_installments,Number_of_monthly_installments
Male,55,28,137491,Nairobi,374665,Own Home,10,31,0,0,1,0,9,2,0,13700,0.0,18,709,0,41247.299999999996,6
Male,52,17,133378,Nairobi,348781,Own Home,7,29,0,0,4,0,9,2,0,20000,0.0,15,667,0,40013.4,4
Female,25,1,59496,Nairobi,4354,Rent,1,15,0,0,0,1,6,1,1,17800,12460.0,24,485,1,17848.8,11
Female,27,9,96455,Nairobi,34913,Rent,5,20,0,0,2,0,8,2,2,19300,13510.0,34,443,1,28936.5,6
Female,27,10,85425,Nairobi,40175,Rent,6,40,0,0,2,0,12,3,3,17100,11970.0,54,419,1,25627.5,5
Female,27,6,75857,Western,49874,Rent,5,7,0,0,2,0,3,1,1,15200,10640.0,13,303,1,22757.1,11
Male,22,3,36556,Eastern,2336,Rent,1,20,0,0,1,1,8,2,2,11000,7699.999999999999,23,362,1,10966.8,6
Male,28,6,70946,Central,32562,Rent,8,23,0,0,2,1,7,2,2,14200,9940.0,26,551,0,21283.8,5
Female,24,3,34231,Northe Eastern ,1418,Rent,1,19,0,0,1,1,8,2,2,10300,7209.999999999999,21,391,1,10269.3,9
Female,46,27,126630,Nairobi,336542,Own Home,12,54,0,0,2,0,16,3,0,12700,0.0,32,691,0,37989.0,4
Male,25,2,42911,Rift Valley,2089,Rent,2,15,0,0,0,1,6,1,1,12900,9030.0,15,487,1,12873.3,4
Male,54,18,147366,Nairobi,385094,Own Home,6,17,0,0,1,0,7,2,0,22100,0.0,5,628,0,44209.799999999996,7
Male,54,20,145388,Nairobi,303736,Own Home,9,17,0,0,3,0,7,2,0,14500,0.0,5,597,0,43616.4,5
Male,28,8,92723,Nairobi,36409,Rent,7,18,0,0,0,0,7,2,2,18500,12950.0,36,537,0,27816.899999999998,10
Female,53,30,141404,Nairobi,337798,Own Home,14,51,3,0,2,0,15,3,0,14100,0.0,30,684,0,42421.2,8
Female,39,12,100071,Nairobi,119297,Mortgage,8,18,0,1,1,0,7,2,0,20000,0.0,6,543,0,30021.3,10
Female,46,23,125970,Nairobi,361268,Own Home,15,56,4,0,3,0,6,3,0,12600,0.0,28,670,0,37791.0,6
Male,25,3,42500,Eastern,3369,Rent,2,1,0,0,0,1,0,1,1,12800,8960.0,1,580,0,12750.0,2
Male,21,1,46058,Western,2239,Rent,2,13,0,0,0,1,5,1,1,13800,9660.0,15,375,1,13817.4,2
Female,27,8,93770,Nairobi,31686,Rent,8,19,0,0,2,0,8,2,2,18800,13160.0,28,339,1,28131.0,6
Male,54,28,124845,Nairobi,348968,Own Home,18,63,1,0,3,0,6,3,0,12500,0.0,34,730,0,37453.5,2
Female,50,19,128821,Nairobi,263165,Own Home,5,17,0,0,1,0,7,2,0,19300,0.0,4,613,0,38646.299999999996,3
Male,45,13,94942,Nairobi,141071,Own Home,5,3,0,0,1,0,1,2,0,19000,0.0,1,658,0,28482.6,9
Female,19,3,49013,Nyanza,1152,Rent,2,12,0,0,2,1,5,1,1,14700,10290.0,18,333,1,14703.9,2
Male,28,4,53976,Central,37294,Rent,1,8,0,0,2,1,3,1,1,16200,11340.0,15,410,1,16192.8,6
Male,50,17,128815,Nairobi,302195,Own Home,5,11,0,0,2,0,4,1,0,19300,0.0,5,690,0,38644.5,11
Female,55,23,130730,Nairobi,341085,Own Home,18,81,0,0,4,0,4,2,0,13100,0.0,22,684,0,39219.0,3
Male,49,16,135548,Nairobi,368830,Own Home,11,30,0,0,3,0,9,2,0,20300,0.0,13,712,0,40664.4,9
Male,46,20,130360,Nairobi,350598,Own Home,5,1,0,0,1,0,0,1,0,13000,0.0,1,716,0,39108.0,6
Female,23,3,50526,Eastern,1795,Rent,1,8,0,0,0,1,3,1,1,15200,10640.0,12,533,0,15157.8,5
Male,24,3,44071,Rift Valley,3645,Rent,1,3,0,0,0,1,1,2,2,13200,9240.0,3,570,0,13221.3,8
Female,35,6,61032,Northe Eastern ,34105,Rent,4,16,0,0,0,0,6,2,2,12200,8540.0,14,455,1,18309.6,11
Female,48,28,147498,Nairobi,298585,Own Home,10,24,0,0,3,0,7,2,0,14700,0.0,8,652,0,44249.4,10
Male,26,7,70492,Nyanza,35574,Rent,6,37,0,0,0,1,11,3,3,14100,9870.0,42,575,0,21147.6,10
Male,44,14,122346,Nairobi,133112,Own Home,7,38,0,0,1,0,11,3,0,18400,0.0,8,674,0,36703.799999999996,2
Female,20,3,58759,Eastern,2284,Rent,2,16,0,0,2,1,6,2,2,17600,12320.0,21,528,0,17627.7,4
Female,21,3,59595,Western,4437,Rent,1,17,0,0,0,1,7,2,2,17900,12530.0,29,420,1,17878.5,5
Female,36,14,125268,Nairobi,119595,Mortgage,5,14,0,1,2,0,6,1,0,18800,0.0,4,390,1,37580.4,3
Male,31,7,73853,Rift Valley,48697,Rent,5,12,0,0,2,0,5,1,1,14800,10360.0,19,382,1,22155.899999999998,6
Male,45,15,120279,Nairobi,155607,Own Home,12,61,0,0,1,0,6,3,0,18000,0.0,26,691,0,36083.7,5
Male,55,17,125085,Nairobi,345584,Own Home,8,33,0,0,2,0,10,2,0,18800,0.0,11,677,0,37525.5,8
Male,51,25,135735,Nairobi,372799,Own Home,12,33,0,0,1,0,10,2,0,13600,0.0,18,705,0,40720.5,1
Female,19,1,43656,Northe Eastern ,2946,Rent,2,18,0,0,1,1,7,2,2,13100,9170.0,16,507,0,13096.8,6
Female,44,15,98893,Nairobi,133782,Own Home,8,36,0,0,0,0,11,3,0,14800,0.0,13,680,0,29667.899999999998,9
Male,20,1,41234,Central,3455,Rent,2,19,0,0,0,1,8,2,2,12400,8680.0,21,416,1,12370.199999999999,1
Female,22,2,43423,Western,3491,Rent,2,18,0,0,2,1,7,2,2,13000,9100.0,20,532,0,13026.9,10
Female,30,9,58609,Northe Eastern ,28829,Rent,2,20,0,0,1,0,8,2,2,11700,8189.999999999999,22,460,1,17582.7,3
Male,21,2,47657,Central,1608,Rent,1,12,0,0,2,1,5,1,1,14300,10010.0,21,468,1,14297.1,6
Male,34,10,51940,Nyanza,32497,Rent,2,20,0,0,0,0,8,2,2,10400,7279.999999999999,24,491,1,15582.0,1
Male,26,8,70531,Western,39458,Rent,7,25,0,0,2,1,7,2,2,14100,9870.0,23,496,1,21159.3,9
Male,48,25,123394,Nairobi,297821,Own Home,19,85,2,0,3,0,4,2,0,12300,0.0,21,727,0,37018.2,1
Male,36,12,92895,Nairobi,93543,Rent,11,66,0,0,1,0,7,3,3,18600,5580.0,72,583,0,27868.5,10
Male,47,20,149600,Nairobi,331670,Own Home,8,40,0,0,2,0,12,3,0,15000,0.0,13,664,0,44880.0,5
Male,46,20,120578,Nairobi,325158,Own Home,11,44,0,0,1,0,13,3,0,12100,0.0,16,680,0,36173.4,8
Female,51,27,143540,Nairobi,424090,Own Home,12,39,0,0,4,0,12,3,0,14400,0.0,10,646,0,43062.0,5
Male,25,2,38994,Eastern,3547,Rent,1,9,0,0,0,1,4,1,1,11700,8189.999999999999,10,341,1,11698.199999999999,8
Female,22,1,36061,Nyanza,1723,Rent,2,19,0,0,2,1,8,2,2,10800,7559.999999999999,19,334,1,10818.3,5
Male,54,22,148083,Nairobi,431080,Own Home,10,36,0,0,2,0,11,3,0,14800,0.0,11,670,0,44424.9,3
Male,28,8,51587,Northe Eastern ,18214,Rent,5,5,0,0,0,1,2,2,2,10300,7209.999999999999,4,442,1,15476.099999999999,4
Female,31,6,95123,Nairobi,45671,Rent,2,16,0,0,2,0,6,2,2,19000,13300.0,24,415,1,28536.899999999998,5
Male,51,25,145835,Nairobi,433447,Own Home,15,30,4,0,3,0,9,2,0,14600,0.0,13,712,0,43750.5,9
Female,22,3,50769,Western,1087,Rent,2,16,0,0,0,1,6,2,2,15200,10640.0,28,560,0,15230.699999999999,8
Female,38,14,104151,Nairobi,104864,Rent,11,52,0,0,0,0,16,3,3,15600,4680.0,48,599,0,31245.3,4
Male,23,1,48749,Eastern,1986,Rent,2,10,0,0,1,1,4,1,1,14600,10220.0,15,561,0,14624.699999999999,5
Male,27,5,56108,Nairobi,32207,Rent,1,14,0,0,2,1,6,1,1,16800,11760.0,28,345,1,16832.399999999998,6
Male,43,12,117321,Nairobi,171678,Own Home,11,52,0,0,0,0,16,3,0,23500,0.0,13,661,0,35196.299999999996,7
Male,19,2,41948,Central,1042,Rent,2,12,0,0,2,1,5,1,1,12600,8820.0,12,364,1,12584.4,7
Male,54,19,147987,Nairobi,429931,Own Home,6,29,0,0,1,0,9,2,0,22200,0.0,7,694,0,44396.1,10
Male,46,21,136127,Nairobi,378821,Own Home,16,91,4,0,4,0,5,2,0,13600,0.0,25,757,0,40838.1,5
Male,39,15,123763,Nairobi,157235,Own Home,5,18,0,0,2,0,7,2,0,18600,0.0,9,625,0,37128.9,8
Female,35,6,62688,Central,27283,Rent,2,8,0,0,2,0,3,1,1,12500,8750.0,7,461,1,18806.399999999998,5
Female,32,4,75183,Northe Eastern ,23127,Rent,2,3,0,0,0,0,1,2,2,22600,15819.999999999998,4,560,0,22554.899999999998,3
Male,38,12,99075,Nairobi,133855,Own Home,7,24,0,0,2,0,7,2,0,19800,0.0,6,711,0,29722.5,1
Male,54,20,144474,Nairobi,388928,Own Home,5,12,0,0,2,0,5,1,0,14400,0.0,4,559,0,43342.2,7
Male,49,28,146036,Nairobi,362936,Own Home,19,76,4,0,3,0,4,2,0,14600,0.0,21,768,0,43810.799999999996,5
Male,38,12,93282,Nairobi,90934,Rent,12,55,0,0,2,0,16,3,3,18700,5610.0,48,604,0,27984.6,9
Male,32,10,98199,Nairobi,37169,Rent,4,4,0,0,1,0,2,2,2,19600,13720.0,7,351,1,29459.7,11
Female,28,9,75628,Northe Eastern ,50011,Rent,7,32,0,0,0,0,10,2,2,15100,10570.0,54,435,1,22688.399999999998,1
Female,36,15,97199,Nairobi,142626,Own Home,8,40,0,0,1,0,12,3,0,14600,0.0,20,676,0,29159.7,11
Female,36,12,122467,Nairobi,168770,Own Home,7,28,0,0,3,0,8,2,0,24500,0.0,7,658,0,36740.1,4
Male,18,3,41182,Nairobi,3882,Rent,1,5,0,0,1,1,2,2,2,12400,8680.0,4,477,1,12354.6,3
Male,51,23,145617,Nairobi,401094,Own Home,8,33,0,0,4,0,10,2,0,14600,0.0,17,699,0,43685.1,11
Male,29,4,92142,Nairobi,62682,Rent,1,19,0,0,1,0,8,2,2,27600,19320.0,37,338,1,27642.6,4
Male,38,14,104339,Nairobi,137319,Own Home,11,63,0,0,0,0,6,3,0,15700,0.0,28,710,0,31301.699999999997,6
Male,39,15,106343,Nairobi,140123,Own Home,11,55,0,0,0,0,16,3,0,16000,0.0,20,674,0,31902.899999999998,8
Female,54,29,124322,Nairobi,266313,Own Home,8,23,0,0,4,0,7,2,0,12400,0.0,9,637,0,37296.6,1
Male,32,4,83932,Nairobi,27360,Rent,2,9,0,0,1,0,4,1,1,25200,17640.0,14,409,1,25179.6,9
Male,52,18,136090,Nairobi,285823,Own Home,9,27,0,0,1,0,8,2,0,20400,0.0,10,657,0,40827.0,5
Female,42,11,98764,Nairobi,138514,Own Home,9,23,0,0,2,0,7,2,0,19800,0.0,13,708,0,29629.199999999997,11
Female,30,4,58681,Rift Valley,31098,Rent,2,6,0,0,2,0,2,1,1,17600,12320.0,9,503,0,17604.3,10
Male,23,1,41913,Central,3183,Rent,2,13,0,0,0,1,5,1,1,12600,8820.0,13,437,1,12573.9,6
Female,20,3,55996,Northe Eastern ,3343,Rent,2,17,0,0,0,1,7,2,2,16800,11760.0,33,526,0,16798.8,1
Female,49,16,127294,Nairobi,281883,Own Home,7,27,0,0,1,0,8,2,0,19100,0.0,15,654,0,38188.2,2
Male,18,1,49612,Central,4621,Rent,1,7,0,0,2,1,3,1,1,14900,10430.0,13,478,1,14883.599999999999,4
Male,18,2,32950,Eastern,2247,Rent,1,19,0,0,0,1,8,2,2,9900,6930.0,16,313,1,9885.0,8
Female,33,10,78262,Eastern,45646,Rent,5,10,0,0,2,0,4,1,1,15700,10990.0,13,569,0,23478.6,11
Male,43,11,128896,Nairobi,136051,Own Home,10,20,0,0,1,0,8,2,0,25800,0.0,11,668,0,38668.799999999996,7
Male,41,15,105478,Nairobi,135002,Own Home,7,23,0,0,0,0,7,2,0,15800,0.0,10,711,0,31643.399999999998,1
Male,18,2,52708,Western,2993,Rent,2,12,0,0,1,1,5,1,1,15800,11060.0,23,317,1,15812.4,10
Male,32,10,71054,Rift Valley,35274,Rent,6,30,0,0,2,0,9,2,2,14200,9940.0,36,550,0,21316.2,9
Female,42,15,110847,Nairobi,144932,Own Home,7,40,0,0,1,0,12,3,0,16600,0.0,12,711,0,33254.1,1
Male,45,11,109756,Nairobi,99360,Rent,9,28,0,0,0,0,8,2,2,22000,6600.0,28,473,1,32926.799999999996,10
Male,29,6,58807,Nairobi,27067,Rent,8,30,0,0,2,0,9,2,2,11800,8260.0,35,510,0,17642.1,8
Male,47,19,146631,Nairobi,429872,Own Home,11,52,0,0,3,0,16,3,0,22000,0.0,19,645,0,43989.299999999996,4
Male,29,5,74246,Eastern,32423,Rent,2,18,0,0,0,0,7,2,2,22300,15609.999999999998,29,556,0,22273.8,8
Male,26,9,96443,Nairobi,36706,Rent,3,1,0,0,1,0,0,1,1,19300,13510.0,2,539,0,28932.899999999998,9
Female,25,3,40429,Western,3472,Rent,2,14,0,0,1,1,6,1,1,12100,8470.0,15,315,1,12128.699999999999,5
Female,20,1,54485,Nyanza,4945,Rent,2,15,0,0,1,1,6,1,1,16300,11410.0,28,542,0,16345.5,2
Male,34,9,87595,Nairobi,53028,Rent,2,7,0,0,2,0,3,1,1,17500,12250.0,14,306,1,26278.5,8
Male,34,10,87746,Nairobi,54963,Rent,3,15,0,0,1,0,6,1,1,17500,12250.0,27,427,1,26323.8,5
Female,47,22,122573,Nairobi,251456,Own Home,13,52,2,0,3,0,16,3,0,12300,0.0,16,697,0,36771.9,6
Male,41,11,91002,Nairobi,132872,Own Home,7,17,0,0,0,0,7,2,0,18200,0.0,9,680,0,27300.6,8
Female,43,15,123406,Nairobi,124408,Own Home,11,64,0,0,2,0,6,3,0,18500,0.0,23,689,0,37021.799999999996,7
Female,30,4,67185,Nairobi,40256,Rent,1,11,0,0,1,0,4,1,1,20200,14140.0,16,414,1,20155.5,4
Male,30,5,98501,Nairobi,63802,Rent,2,20,0,0,0,0,8,2,2,29600,20720.0,36,419,1,29550.3,8
Male,27,9,56794,Nairobi,28783,Rent,4,6,0,0,0,1,2,1,1,11400,7979.999999999999,6,444,1,17038.2,10
Male,28,5,73458,Central,32463,Rent,2,5,0,0,0,1,2,2,2,22000,15399.999999999998,8,398,1,22037.399999999998,2
Male,47,19,121218,Nairobi,249074,Own Home,9,34,0,0,3,0,10,2,0,18200,0.0,14,681,0,36365.4,2
Female,20,2,30383,Northe Eastern ,2766,Rent,1,7,0,0,1,1,3,1,1,9100,6370.0,8,222,1,9114.9,5
Male,33,9,50011,Northe Eastern ,28638,Rent,7,22,0,0,1,0,7,2,2,10000,7000.0,26,478,1,15003.3,3
Male,51,21,126024,Nairobi,297085,Own Home,18,88,4,0,2,0,4,2,0,12600,0.0,24,725,0,37807.2,8
Male,18,2,33948,Rift Valley,3199,Rent,1,7,0,0,2,1,3,1,1,10200,7140.0,8,249,1,10184.4,11
Male,49,19,121385,Nairobi,253021,Own Home,11,33,0,0,1,0,10,2,0,18200,0.0,10,674,0,36415.5,1
Male,48,19,138196,Nairobi,362718,Own Home,6,37,0,0,2,0,11,3,0,20700,0.0,14,648,0,41458.799999999996,8
Male,50,24,136090,Nairobi,384640,Own Home,18,71,2,0,4,0,7,4,0,13600,0.0,16,721,0,40827.0,2
Male,31,7,99357,Nairobi,39724,Rent,3,11,0,0,2,0,4,1,1,19900,13930.0,19,466,1,29807.1,6
Male,25,3,55147,Central,3900,Rent,1,20,0,0,1,1,8,2,2,16500,11550.0,26,564,0,16544.1,11
Male,33,4,54414,Eastern,17259,Rent,1,5,0,0,2,0,2,2,2,16300,11410.0,8,407,1,16324.199999999999,7
Male,45,11,91284,Nairobi,116874,Mortgage,7,33,0,1,0,0,10,2,0,18300,0.0,9,624,0,27385.2,6
Female,19,1,49350,Western,3805,Rent,2,13,0,0,0,1,5,1,1,14800,10360.0,23,420,1,14805.0,7
Male,29,8,76006,Western,25496,Rent,7,17,0,0,1,0,7,2,2,15200,10640.0,32,411,1,22801.8,9
Female,51,27,138316,Nairobi,333259,Own Home,11,53,0,0,4,0,16,3,0,13800,0.0,15,655,0,41494.799999999996,10
Female,45,12,99899,Nairobi,90275,Rent,6,27,0,0,0,0,8,2,2,20000,6000.0,30,440,1,29969.699999999997,7
Female,24,1,41676,Nyanza,1311,Rent,2,3,0,0,1,1,1,2,2,12500,8750.0,3,420,1,12502.8,6
Male,19,3,58007,Western,2450,Rent,1,14,0,0,0,1,6,1,1,17400,12180.0,19,311,1,17402.1,1
Female,42,12,96391,Nairobi,129627,Own Home,11,42,0,0,0,0,13,3,0,19300,0.0,20,649,0,28917.3,5
Male,43,13,105089,Nairobi,144266,Own Home,8,28,0,0,0,0,8,2,0,21000,0.0,15,678,0,31526.699999999997,5
Female,30,10,95217,Nairobi,42090,Rent,2,6,0,0,0,0,2,1,1,19000,13300.0,9,561,0,28565.1,10
Male,55,17,143054,Nairobi,415775,Own Home,9,37,0,0,4,0,11,3,0,21500,0.0,8,694,0,42916.2,10
Male,49,20,142194,Nairobi,333186,Own Home,10,19,0,0,3,0,8,2,0,14200,0.0,9,503,0,42658.2,1
Female,45,12,106137,Nairobi,140942,Own Home,7,20,0,0,2,0,8,2,0,21200,0.0,11,689,0,31841.1,2
Female,36,15,118555,Nairobi,132883,Own Home,7,21,0,0,0,0,6,1,0,17800,0.0,7,656,0,35566.5,2
Male,53,22,134867,Nairobi,360193,Own Home,13,46,3,0,2,0,14,3,0,13500,0.0,10,693,0,40460.1,4
Male,19,1,57919,Northe Eastern ,5684,Rent,2,18,0,0,1,1,7,2,2,17400,12180.0,28,412,1,17375.7,6
Female,22,1,48712,Eastern,1189,Rent,1,5,0,0,2,1,2,2,2,14600,10220.0,10,469,1,14613.6,10
Male,41,15,94579,Nairobi,115105,Mortgage,7,20,0,1,2,0,8,2,0,14200,0.0,10,551,0,28373.7,9
Male,23,3,51354,Western,5123,Rent,2,8,0,0,2,1,3,1,1,15400,10780.0,11,471,1,15406.199999999999,6
Male,21,1,53780,Rift Valley,4076,Rent,1,8,0,0,1,1,3,1,1,16100,11270.0,14,458,1,16134.0,6
Male,46,19,141538,Nairobi,330951,Own Home,11,45,0,0,3,0,13,3,0,21200,0.0,9,710,0,42461.4,3
Male,41,15,111746,Nairobi,109293,Rent,12,30,0,0,2,0,9,2,2,16800,5040.0,35,510,0,33523.799999999996,1
Male,21,3,51745,Northe Eastern ,4238,Rent,2,17,0,0,2,1,7,2,2,15500,10850.0,33,441,1,15523.5,6
Female,36,14,124550,Nairobi,114152,Mortgage,8,37,0,1,3,0,11,3,0,18700,0.0,9,624,0,37365.0,9
Male,48,19,139979,Nairobi,386423,Own Home,7,28,0,0,1,0,8,2,0,21000,0.0,16,708,0,41993.7,2
Female,41,12,126267,Nairobi,141869,Own Home,7,33,0,0,2,0,10,2,0,25300,0.0,14,636,0,37880.1,1
Female,29,4,79894,Western,36276,Rent,2,7,0,0,0,0,3,1,1,24000,16800.0,14,288,1,23968.2,1
Male,30,8,57456,Nairobi,39094,Rent,8,29,0,0,0,0,9,2,2,11500,8049.999999999999,31,530,0,17236.8,6
Female,20,1,33326,Western,1331,Rent,1,9,0,0,2,1,4,1,1,10000,7000.0,10,265,1,9997.8,3
Male,36,11,93947,Nairobi,91004,Rent,9,29,0,0,0,0,9,2,2,18800,5640.0,34,518,0,28184.1,10
Female,29,4,90371,Nairobi,28453,Rent,1,16,0,0,1,0,6,2,2,27100,18970.0,30,508,0,27111.3,8
Male,37,15,96185,Nairobi,111554,Mortgage,12,48,0,1,2,0,14,3,0,14400,0.0,15,627,0,28855.5,2
Male,34,8,62325,Nyanza,29742,Rent,3,3,0,0,1,0,1,2,2,12500,8750.0,3,593,0,18697.5,7
Male,49,28,135599,Nairobi,404466,Own Home,11,63,0,0,1,0,6,3,0,13600,0.0,24,700,0,40679.7,4
Female,42,12,93165,Nairobi,123240,Own Home,8,23,0,0,1,0,7,2,0,18600,0.0,9,686,0,27949.5,11
Female,37,12,113557,Nairobi,161139,Own Home,9,33,0,0,0,0,10,2,0,22700,0.0,13,684,0,34067.1,2
Male,37,12,114317,Nairobi,141373,Own Home,10,26,0,0,0,0,8,2,0,22900,0.0,11,644,0,34295.1,1
Female,54,24,144403,Nairobi,344649,Own Home,17,60,1,0,1,0,6,3,0,14400,0.0,27,700,0,43320.9,8
Male,18,2,39855,Northe Eastern ,3583,Rent,1,4,0,0,2,1,2,2,2,12000,8400.0,4,318,1,11956.5,11
Male,50,20,121038,Nairobi,267236,Own Home,6,34,0,0,1,0,10,2,0,12100,0.0,13,661,0,36311.4,9
Female,39,13,120009,Nairobi,174061,Own Home,5,13,0,0,1,0,5,1,0,24000,0.0,7,637,0,36002.7,8
Female,41,11,99789,Nairobi,111318,Mortgage,5,11,0,1,0,0,4,1,0,20000,0.0,3,607,0,29936.699999999997,7
Male,31,7,65797,Eastern,28355,Rent,2,2,0,0,2,0,1,2,2,13200,9240.0,2,431,1,19739.1,3
Male,32,6,97459,Nairobi,37123,Rent,5,2,0,0,0,0,1,2,2,19500,13650.0,4,475,1,29237.7,5
Male,43,14,111821,Nairobi,163073,Own Home,7,40,0,0,1,0,12,3,0,16800,0.0,11,641,0,33546.299999999996,10
Female,43,11,105227,Nairobi,105811,Rent,12,39,0,0,1,0,12,3,3,21000,6300.0,41,444,1,31568.1,8
Male,32,10,70507,Central,42363,Rent,5,9,0,0,0,0,4,1,1,14100,9870.0,9,498,1,21152.1,2
Female,22,3,41324,Nyanza,3764,Rent,2,1,0,0,1,1,0,1,1,12400,8680.0,1,483,1,12397.199999999999,10
Male,53,29,132262,Nairobi,289642,Own Home,14,33,3,0,2,0,10,2,0,13200,0.0,16,668,0,39678.6,5
Male,29,8,53706,Western,22568,Rent,3,9,0,0,2,0,4,1,1,10700,7489.999999999999,8,326,1,16111.8,1
Male,46,17,124232,Nairobi,331608,Own Home,7,21,0,0,1,0,6,1,0,18600,0.0,9,717,0,37269.6,2
Male,51,20,133575,Nairobi,330044,Own Home,12,53,0,0,1,0,16,3,0,13400,0.0,30,695,0,40072.5,9
Female,19,1,37402,Nairobi,805,Rent,2,6,0,0,1,1,2,1,1,11200,7839.999999999999,6,584,0,11220.6,2
Female,36,13,125863,Nairobi,138373,Own Home,12,32,0,0,4,0,10,2,0,25200,0.0,7,643,0,37758.9,11
Male,26,5,94364,Nairobi,59468,Rent,2,6,0,0,2,0,2,1,1,28300,19810.0,12,567,0,28309.2,7
Male,49,21,137652,Nairobi,312434,Own Home,19,88,2,0,4,0,4,2,0,13800,0.0,32,714,0,41295.6,7
Male,26,10,61964,Rift Valley,39698,Rent,7,38,0,0,0,1,11,3,3,12400,8680.0,32,421,1,18589.2,8
Male,23,2,41245,Nyanza,2085,Rent,1,12,0,0,0,1,5,1,1,12400,8680.0,14,431,1,12373.5,4
Female,24,3,56069,Nairobi,1296,Rent,2,11,0,0,1,1,4,1,1,16800,11760.0,21,538,0,16820.7,10
Male,21,3,34129,Rift Valley,2087,Rent,2,5,0,0,2,1,2,2,2,10200,7140.0,4,408,1,10238.699999999999,4
Male,40,14,117256,Nairobi,116273,Mortgage,11,63,0,1,2,0,6,3,0,17600,0.0,13,745,0,35176.799999999996,8
Male,40,13,129448,Nairobi,152285,Own Home,7,18,0,0,1,0,7,2,0,25900,0.0,5,620,0,38834.4,7
Female,40,11,126833,Nairobi,141756,Own Home,10,22,0,0,3,0,7,2,0,25400,0.0,6,697,0,38049.9,2
Female,40,15,129862,Nairobi,129722,Own Home,6,18,0,0,2,0,7,2,0,19500,0.0,6,623,0,38958.6,10
Female,25,2,45760,Northe Eastern ,1584,Rent,2,20,0,0,0,1,8,2,2,13700,9590.0,19,549,0,13728.0,6
Male,38,15,109513,Nairobi,100819,Rent,12,66,0,0,1,0,7,3,3,16400,4920.0,62,450,1,32853.9,1
Male,29,10,88971,Nairobi,32699,Rent,5,17,0,0,2,0,7,2,2,17800,12460.0,23,515,0,26691.3,5
Female,45,13,118469,Nairobi,153201,Own Home,10,29,0,0,0,0,9,2,0,23700,0.0,14,687,0,35540.7,9
Female,52,30,136240,Nairobi,320652,Own Home,11,30,0,0,1,0,9,2,0,13600,0.0,10,655,0,40872.0,1
Female,40,12,100516,Nairobi,110441,Mortgage,9,38,0,1,0,0,11,3,0,20100,0.0,13,625,0,30154.8,5
Male,26,10,95136,Nairobi,42320,Rent,7,38,0,0,1,0,11,3,3,19000,13300.0,59,499,1,28540.8,5
Female,25,1,36168,Northe Eastern ,766,Rent,1,15,0,0,1,1,6,1,1,10900,7629.999999999999,15,445,1,10850.4,1
Female,24,3,40329,Rift Valley,2702,Rent,2,6,0,0,0,1,2,1,1,12100,8470.0,7,553,0,12098.699999999999,11
Male,53,29,137503,Nairobi,340596,Own Home,18,66,0,0,2,0,7,3,0,13800,0.0,37,731,0,41250.9,7
Female,49,18,123229,Nairobi,315537,Own Home,6,36,0,0,4,0,11,3,0,18500,0.0,13,703,0,36968.7,11
Male,48,28,136796,Nairobi,393343,Own Home,10,36,0,0,3,0,11,3,0,13700,0.0,17,702,0,41038.799999999996,4
Female,22,2,54169,Eastern,4309,Rent,1,17,0,0,1,1,7,2,2,16300,11410.0,31,439,1,16250.699999999999,6
Female,47,25,128992,Nairobi,265720,Own Home,11,49,0,0,1,0,15,3,0,12900,0.0,25,663,0,38697.6,10
Male,53,26,136899,Nairobi,401770,Own Home,9,21,0,0,1,0,6,1,0,13700,0.0,10,671,0,41069.7,7
Female,25,1,48328,Central,4420,Rent,1,18,0,0,0,1,7,2,2,14500,10150.0,33,444,1,14498.4,5
Female,40,11,113259,Nairobi,145608,Own Home,11,70,0,0,1,0,7,3,0,22700,0.0,29,688,0,33977.7,7
Male,44,13,121200,Nairobi,151115,Own Home,7,28,0,0,3,0,8,2,0,24200,0.0,10,688,0,36360.0,1
Female,27,10,86536,Nairobi,42897,Rent,5,16,0,0,2,0,6,2,2,17300,12110.0,26,427,1,25960.8,3
Male,36,15,118796,Nairobi,167047,Own Home,12,61,0,0,1,0,6,3,0,17800,0.0,24,721,0,35638.799999999996,4
Male,28,5,69907,Northe Eastern ,45600,Rent,2,14,0,0,0,1,6,1,1,21000,14699.999999999998,26,303,1,20972.1,11
Female,46,29,140336,Nairobi,325086,Own Home,10,25,0,0,2,0,7,2,0,14000,0.0,9,687,0,42100.799999999996,10
Female,48,18,144982,Nairobi,380301,Own Home,7,37,0,0,2,0,11,3,0,21700,0.0,11,668,0,43494.6,2
Female,52,30,132269,Nairobi,357660,Own Home,19,68,1,0,1,0,7,3,0,13200,0.0,23,709,0,39680.7,3
Male,44,12,115567,Nairobi,145896,Own Home,8,21,0,0,2,0,6,1,0,23100,0.0,7,699,0,34670.1,4
Female,48,24,124239,Nairobi,266756,Own Home,19,92,0,0,3,0,5,2,0,12400,0.0,20,738,0,37271.7,2
Male,41,14,92846,Nairobi,90617,Rent,10,40,0,0,1,0,12,3,3,13900,4170.0,34,594,0,27853.8,11
Female,51,20,146135,Nairobi,309499,Own Home,12,39,0,0,4,0,12,3,0,14600,0.0,22,639,0,43840.5,5
